"","period","county","region","year","id","quarter","naloxone_count","agent_type","death_counts_all_opioids","death_rate_all_opioids","death_counts_heroin","death_rate_heroin","death_counts_pain_relievers","death_rate_pain_relievers","2017_pct_bb_covrg","county.f","agent_type_f","date","nalonxe_per_death","enrolled","population","region_pop","pp_medicaid_enroll","equifax","unemployment","pp_constr_employ","avg_earnings","post","treat","time_to_treat","post_alt","treat_alt","time_to_treat_alt","cumulative_trend_alt","bb_treatment"
"1411",9,"Cayuga","Central",2017,461,1,14,"EMS",5,6.4,0,0,5,6.4,0.83111262,"Cayuga","EMS",2017-01-01,2.8,577306,77457,943923,20.3867617732944,25.5163647918653,6.1,0.0448079086963511,3660,0,0,0,0,1,-1,9.95822005437391,8.27640235992724
"1412",9,"Cayuga","Central",2017,2741,1,2,"COOP",5,6.4,0,0,5,6.4,0.83111262,"Cayuga","COOP",2017-01-01,0.4,577306,77457,943923,20.3867617732944,25.5163647918653,6.1,0.0448079086963511,3660,0,0,0,0,0,0,9.95822005437391,8.27640235992724
"1413",9,"Broome","Southern Tier",2017,459,1,116,"EMS",16,8.1,8,4.1,13,6.6,0.86030555,"Broome","EMS",2017-01-01,7.25,476822,193100,2088405,7.6106246952419,22.2604000490858,6.33333333333333,0.036386931454196,3789,0,0,0,0,1,-1,9.95822005437391,8.56711198089917
"1414",9,"Nassau","Long Island",2017,484,1,206,"EMS",52,3.8,15,1.1,40,2.9,0.9381001,"Nassau","EMS",2017-01-01,3.96153846153846,1632203,1357293,8521953,6.38430729043761,18.1696670276123,4.2,0.0460532644124405,5388,0,0,0,0,1,-1,9.95822005437391,9.34180722883017
"1415",9,"Essex","North Country",2017,1611,1,0,"LEO",0,0,0,0,0,0,0.49861497,"Essex","LEO",2017-01-01,0,310241,37487,1250832,8.26759042514636,22.1646143875567,6.76666666666667,0.0389960589089401,3372,0,1,-1,0,1,-1,9.95822005437391,4.96531759366504
"1416",9,"Fulton","Mohawk Valley",2017,1613,1,2,"LEO",0,0,0,0,0,0,0.57627118,"Fulton","LEO",2017-01-01,0,408298,53802,1292595,10.5291551749259,31.6631578947368,6.66666666666667,0.0254144252936656,3106,0,1,-1,0,1,-1,9.95822005437391,5.73863522143372
"1417",9,"Westchester","Mid-Hudson",2017,1651,1,31,"LEO",27,2.8,11,1.1,23,2.4,0.89744085,"Westchester","LEO",2017-01-01,1.14814814814815,1580321,969689,6960297,7.56826420864895,19.2150118860958,4.7,0.0635410119902083,6662,0,1,-1,0,1,-1,9.95822005437391,8.93691347008436
"1418",9,"Westchester","Mid-Hudson",2017,511,1,101,"EMS",27,2.8,11,1.1,23,2.4,0.89744085,"Westchester","EMS",2017-01-01,3.74074074074074,1580321,969689,6960297,7.56826420864895,19.2150118860958,4.7,0.0635410119902083,6662,0,0,0,0,1,-1,9.95822005437391,8.93691347008436
"1419",9,"Livingston","Finger Lakes",2017,2760,1,4,"COOP",4,6.2,1,1.5,4,6.2,0.87968254,"Livingston","COOP",2017-01-01,1,859817,63483,4998249,5.73412142265555,24.1035856573705,5.93333333333333,0.0490471414242728,3358,0,0,0,0,0,0,9.95822005437391,8.76007231131058
"1420",9,"Jefferson","North Country",2017,2758,1,2,"COOP",7,6,0,0,7,6,0.85599744,"Jefferson","COOP",2017-01-01,0.285714285714286,310241,113157,1250832,8.26759042514636,28.2000440625688,8.13333333333333,0.0418978598120258,3380,0,0,0,0,0,0,9.95822005437391,8.52421087350073
"1421",9,"Suffolk","Long Island",2017,1643,1,29,"LEO",105,7,51,3.4,91,6.1,0.88893056,"Suffolk","LEO",2017-01-01,0.276190476190476,1632203,1483358,8521953,6.38430729043761,22.115774059881,4.86666666666667,0.0692548526551797,5054,0,1,-1,0,1,-1,9.95822005437391,8.85216612953783
"1422",9,"Suffolk","Long Island",2017,503,1,150,"EMS",105,7,51,3.4,91,6.1,0.88893056,"Suffolk","EMS",2017-01-01,1.42857142857143,1632203,1483358,8521953,6.38430729043761,22.115774059881,4.86666666666667,0.0692548526551797,5054,0,0,0,0,1,-1,9.95822005437391,8.85216612953783
"1423",9,"Genesee","Finger Lakes",2017,2754,1,2,"COOP",2,3.4,0,0,2,3.4,0.64199996,"Genesee","COOP",2017-01-01,1,859817,57798,4998249,5.73412142265555,22.7858293075684,5.9,0.0399009484651684,3386,0,0,0,0,0,0,9.95822005437391,6.39317687657925
"1424",9,"Genesee","Finger Lakes",2017,474,1,9,"EMS",2,3.4,0,0,2,3.4,0.64199996,"Genesee","EMS",2017-01-01,4.5,859817,57798,4998249,5.73412142265555,22.7858293075684,5.9,0.0399009484651684,3386,0,0,0,0,1,-1,9.95822005437391,6.39317687657925
"1425",9,"Franklin","North Country",2017,1612,1,0,"LEO",1,2,0,0,1,2,0.44240838,"Franklin","LEO",2017-01-01,0,310241,50465,1250832,8.26759042514636,24.5026178010471,7.03333333333333,0.025926357492426,3334,0,1,-1,0,1,-1,9.95822005437391,4.40560000193907
"1426",9,"Franklin","North Country",2017,472,1,4,"EMS",1,2,0,0,1,2,0.44240838,"Franklin","EMS",2017-01-01,4,310241,50465,1250832,8.26759042514636,24.5026178010471,7.03333333333333,0.025926357492426,3334,0,0,0,0,1,-1,9.95822005437391,4.40560000193907
"1427",9,"Delaware","Southern Tier",2017,468,1,2,"EMS",1,2.2,0,0,1,2.2,0.53553301,"Delaware","EMS",2017-01-01,2,476822,45028,2088405,7.6106246952419,23.0684326710817,6.63333333333333,0.0345462268158006,3814,0,0,0,0,1,-1,9.95822005437391,5.33295555996122
"1428",9,"Delaware","Southern Tier",2017,1608,1,2,"LEO",1,2.2,0,0,1,2.2,0.53553301,"Delaware","LEO",2017-01-01,2,476822,45028,2088405,7.6106246952419,23.0684326710817,6.63333333333333,0.0345462268158006,3814,0,1,-1,0,1,-1,9.95822005437391,5.33295555996122
"1429",9,"Columbia","Capital District",2017,2746,1,0,"COOP",2,3.3,1,1.6,1,1.6,0.54388982,"Columbia","COOP",2017-01-01,0,677365,60338,3253821,6.93917499866567,19.2780642602142,4.53333333333333,0.0490992755042099,3371,0,0,0,0,0,0,9.95822005437391,5.41617451289381
"1430",9,"Columbia","Capital District",2017,1606,1,3,"LEO",2,3.3,1,1.6,1,1.6,0.54388982,"Columbia","LEO",2017-01-01,1.5,677365,60338,3253821,6.93917499866567,19.2780642602142,4.53333333333333,0.0490992755042099,3371,0,1,-1,0,1,-1,9.95822005437391,5.41617451289381
"1431",9,"Chautauqua","Western",2017,1602,1,10,"LEO",7,5.4,5,3.8,5,3.8,0.78598291,"Chautauqua","LEO",2017-01-01,1.42857142857143,1073214,128372,4146207,8.62807862704395,24.3731563421829,7.13333333333333,0.0329191192500545,3282,0,1,-1,0,1,-1,9.95822005437391,7.82699077675716
"1432",9,"Chautauqua","Western",2017,462,1,18,"EMS",7,5.4,5,3.8,5,3.8,0.78598291,"Chautauqua","EMS",2017-01-01,2.57142857142857,1073214,128372,4146207,8.62807862704395,24.3731563421829,7.13333333333333,0.0329191192500545,3282,0,0,0,0,1,-1,9.95822005437391,7.82699077675716
"1433",9,"Cattaraugus","Western",2017,2740,1,0,"COOP",0,0,0,0,0,0,0.77886063,"Cattaraugus","COOP",2017-01-01,0,1073214,77176,4146207,8.62807862704395,25.0154990700558,7.4,0.0215358153868205,3204,0,0,0,0,0,0,9.95822005437391,7.7560655452283
"1434",9,"Niagara","Western",2017,485,1,31,"EMS",15,7.1,4,1.9,15,7.1,0.825921,"Niagara","EMS",2017-01-01,2.06666666666667,1073214,210848,4146207,8.62807862704395,23.5116883116883,7.33333333333333,0.0424172329044383,3613,0,0,0,0,1,-1,9.95822005437391,8.22470306552855
"1435",9,"Niagara","Western",2017,1625,1,3,"LEO",15,7.1,4,1.9,15,7.1,0.825921,"Niagara","LEO",2017-01-01,0.2,1073214,210848,4146207,8.62807862704395,23.5116883116883,7.33333333333333,0.0424172329044383,3613,0,1,-1,0,1,-1,9.95822005437391,8.22470306552855
"1436",9,"Montgomery","Mohawk Valley",2017,1623,1,1,"LEO",2,4,0,0,1,2,0.54975122,"Montgomery","LEO",2017-01-01,0.5,408298,49163,1292595,10.5291551749259,29.0755467196819,6.83333333333333,0.0311714429361488,3417,0,1,-1,0,1,-1,9.95822005437391,5.47454362392052
"1437",9,"Niagara","Western",2017,2765,1,5,"COOP",15,7.1,4,1.9,15,7.1,0.825921,"Niagara","COOP",2017-01-01,0.333333333333333,1073214,210848,4146207,8.62807862704395,23.5116883116883,7.33333333333333,0.0424172329044383,3613,0,0,0,0,0,0,9.95822005437391,8.22470306552855
"1438",9,"Madison","Central",2017,481,1,11,"EMS",0,0,0,0,0,0,0.84795219,"Madison","EMS",2017-01-01,0,577306,70942,943923,20.3867617732944,23.3404710920771,6.63333333333333,0.0297062125748503,3447,0,0,0,0,1,-1,9.95822005437391,8.44409450360827
"1439",9,"Warren","Capital District",2017,508,1,12,"EMS",2,3.1,1,1.5,2,3.1,0.85375106,"Warren","EMS",2017-01-01,6,677365,64365,3253821,6.93917499866567,23.4859154929577,6.6,0.044934714092751,3723,0,0,0,0,1,-1,9.95822005437391,8.50184092713498
"1440",9,"Warren","Capital District",2017,1648,1,3,"LEO",2,3.1,1,1.5,2,3.1,0.85375106,"Warren","LEO",2017-01-01,1.5,677365,64365,3253821,6.93917499866567,23.4859154929577,6.6,0.044934714092751,3723,0,1,-1,0,1,-1,9.95822005437391,8.50184092713498
"1441",9,"Sullivan","Mid-Hudson",2017,504,1,22,"EMS",7,9.3,2,2.7,6,8,0.86101919,"Sullivan","EMS",2017-01-01,3.14285714285714,1580321,74994,6960297,7.56826420864895,28.0570652173913,5.6,0.0312549960031974,3476,0,0,0,0,1,-1,9.95822005437391,8.57421856505878
"1442",9,"Sullivan","Mid-Hudson",2017,1644,1,9,"LEO",7,9.3,2,2.7,6,8,0.86101919,"Sullivan","LEO",2017-01-01,1.28571428571429,1580321,74994,6960297,7.56826420864895,28.0570652173913,5.6,0.0312549960031974,3476,0,1,-1,0,1,-1,9.95822005437391,8.57421856505878
"1443",9,"Steuben","Southern Tier",2017,1642,1,3,"LEO",1,1,0,0,1,1,0.83197069,"Steuben","LEO",2017-01-01,3,476822,96360,2088405,7.6106246952419,25.0363548230732,6.7,0.0115432730581144,5097,0,1,-1,0,1,-1,9.95822005437391,8.2849472098093
"1444",9,"Steuben","Southern Tier",2017,2782,1,4,"COOP",1,1,0,0,1,1,0.83197069,"Steuben","COOP",2017-01-01,4,476822,96360,2088405,7.6106246952419,25.0363548230732,6.7,0.0115432730581144,5097,0,0,0,0,0,0,9.95822005437391,8.2849472098093
"1445",9,"Schoharie","Mohawk Valley",2017,499,1,2,"EMS",0,0,0,0,0,0,0.47761193,"Schoharie","EMS",2017-01-01,0,408298,31255,1292595,10.5291551749259,21.8588640275387,6.86666666666667,0.0419938545578696,3316,0,0,0,0,1,-1,9.95822005437391,4.75616469953423
"1446",9,"Schoharie","Mohawk Valley",2017,1639,1,0,"LEO",0,0,0,0,0,0,0.47761193,"Schoharie","LEO",2017-01-01,0,408298,31255,1292595,10.5291551749259,21.8588640275387,6.86666666666667,0.0419938545578696,3316,0,1,-1,0,1,-1,9.95822005437391,4.75616469953423
"1447",9,"Saratoga","Capital District",2017,497,1,41,"EMS",4,1.8,1,0.4,4,1.8,0.90478796,"Saratoga","EMS",2017-01-01,10.25,677365,229276,3253821,6.93917499866567,18.829568788501,4.46666666666667,0.0578742678270768,4373,0,0,0,0,1,-1,9.95822005437391,9.01007760822806
"1448",9,"Cortland","Central",2017,2747,1,2,"COOP",2,4.1,1,2.1,1,2.1,0.51662403,"Cortland","COOP",2017-01-01,1,577306,47815,943923,20.3867617732944,24.6368715083799,7.13333333333333,0.0252133436772692,3517,0,0,0,0,0,0,9.95822005437391,5.14465577611747
"1449",9,"Clinton","North Country",2017,465,1,8,"EMS",2,2.5,0,0,2,2.5,0.82824624,"Clinton","EMS",2017-01-01,4,310241,80531,1250832,8.26759042514636,25.1643192488263,6.16666666666667,0.0445781999435719,3601,0,0,0,0,1,-1,9.95822005437391,8.24785831712778
"1450",9,"Otsego","Southern Tier",2017,2772,1,0,"COOP",1,1.6,0,0,1,1.6,0.55555558,"Otsego","COOP",2017-01-01,0,476822,59920,2088405,7.6106246952419,20.4081632653061,6,0.0204199661891627,3606,0,0,0,0,0,0,9.95822005437391,5.53234471807533
"1451",9,"Otsego","Southern Tier",2017,492,1,7,"EMS",1,1.6,0,0,1,1.6,0.55555558,"Otsego","EMS",2017-01-01,7,476822,59920,2088405,7.6106246952419,20.4081632653061,6,0.0204199661891627,3606,0,0,0,0,1,-1,9.95822005437391,5.53234471807533
"1452",9,"Orleans","Finger Lakes",2017,2770,1,0,"COOP",0,0,0,0,0,0,0.63057321,"Orleans","COOP",2017-01-01,0,859817,40786,4998249,5.73412142265555,27.3824650571792,6.83333333333333,0.028224808120822,3589,0,0,0,0,0,0,9.95822005437391,6.27938678557293
"1453",9,"Orleans","Finger Lakes",2017,1630,1,4,"LEO",0,0,0,0,0,0,0.63057321,"Orleans","LEO",2017-01-01,0,859817,40786,4998249,5.73412142265555,27.3824650571792,6.83333333333333,0.028224808120822,3589,0,1,-1,0,1,-1,9.95822005437391,6.27938678557293
"1454",9,"Oneida","Mohawk Valley",2017,486,1,58,"EMS",10,4.3,5,2.2,9,3.9,0.85031611,"Oneida","EMS",2017-01-01,5.8,408298,230011,1292595,10.5291551749259,24.2182514358647,5.6,0.0205971100324231,3695,0,0,0,0,1,-1,9.95822005437391,8.46763493915921
"1455",9,"Oneida","Mohawk Valley",2017,2766,1,31,"COOP",10,4.3,5,2.2,9,3.9,0.85031611,"Oneida","COOP",2017-01-01,3.1,408298,230011,1292595,10.5291551749259,24.2182514358647,5.6,0.0205971100324231,3695,0,0,0,0,0,0,9.95822005437391,8.46763493915921
"1456",9,"Nassau","Long Island",2017,2764,1,7,"COOP",52,3.8,15,1.1,40,2.9,0.9381001,"Nassau","COOP",2017-01-01,0.134615384615385,1632203,1357293,8521953,6.38430729043761,18.1696670276123,4.2,0.0460532644124405,5388,0,0,0,0,0,0,9.95822005437391,9.34180722883017
"1457",9,"Albany","Capital District",2017,457,1,62,"EMS",11,3.6,5,1.6,9,2.9,0.88514757,"Albany","EMS",2017-01-01,5.63636363636364,677365,307717,3253821,6.93917499866567,21.1880409126672,4.43333333333333,0.0306052478891184,4872,0,0,0,0,1,-1,9.95822005437391,8.81449428265433
"1458",9,"Albany","Capital District",2017,2737,1,9,"COOP",11,3.6,5,1.6,9,2.9,0.88514757,"Albany","COOP",2017-01-01,0.818181818181818,677365,307717,3253821,6.93917499866567,21.1880409126672,4.43333333333333,0.0306052478891184,4872,0,0,0,0,0,0,9.95822005437391,8.81449428265433
"1459",9,"Westchester","Mid-Hudson",2017,2791,1,1,"COOP",27,2.8,11,1.1,23,2.4,0.89744085,"Westchester","COOP",2017-01-01,0.037037037037037,1580321,969689,6960297,7.56826420864895,19.2150118860958,4.7,0.0635410119902083,6662,0,0,0,0,0,0,9.95822005437391,8.93691347008436
"1460",9,"Washington","Capital District",2017,1649,1,1,"LEO",0,0,0,0,0,0,0.53631288,"Washington","LEO",2017-01-01,0,677365,61559,3253821,6.93917499866567,24.928483857785,5.73333333333333,0.0558057033701733,3577,0,1,-1,0,1,-1,9.95822005437391,5.34072167703503
"1461",9,"Tioga","Southern Tier",2017,1645,1,1,"LEO",1,2,1,2,1,2,0.58783782,"Tioga","LEO",2017-01-01,1,476822,48609,2088405,7.6106246952419,22.5503984997656,6.36666666666667,0.0334964821046191,4217,0,1,-1,0,1,-1,9.95822005437391,5.85381836784344
"1462",9,"Tioga","Southern Tier",2017,2785,1,11,"COOP",1,2,1,2,1,2,0.58783782,"Tioga","COOP",2017-01-01,11,476822,48609,2088405,7.6106246952419,22.5503984997656,6.36666666666667,0.0334964821046191,4217,0,0,0,0,0,0,9.95822005437391,5.85381836784344
"1463",9,"Tioga","Southern Tier",2017,505,1,8,"EMS",1,2,1,2,1,2,0.58783782,"Tioga","EMS",2017-01-01,8,476822,48609,2088405,7.6106246952419,22.5503984997656,6.36666666666667,0.0334964821046191,4217,0,0,0,0,1,-1,9.95822005437391,5.85381836784344
"1464",9,"Suffolk","Long Island",2017,2783,1,34,"COOP",105,7,51,3.4,91,6.1,0.88893056,"Suffolk","COOP",2017-01-01,0.323809523809524,1632203,1483358,8521953,6.38430729043761,22.115774059881,4.86666666666667,0.0692548526551797,5054,0,0,0,0,0,0,9.95822005437391,8.85216612953783
"1465",9,"Schuyler","Southern Tier",2017,1640,1,0,"LEO",0,0,0,0,0,0,0.54022986,"Schuyler","LEO",2017-01-01,0,476822,17913,2088405,7.6106246952419,19.4736842105263,7.66666666666667,0.0608837304011403,3207,0,1,-1,0,1,-1,9.95822005437391,5.37972782582361
"1466",9,"Schuyler","Southern Tier",2017,500,1,0,"EMS",0,0,0,0,0,0,0.54022986,"Schuyler","EMS",2017-01-01,0,476822,17913,2088405,7.6106246952419,19.4736842105263,7.66666666666667,0.0608837304011403,3207,0,0,0,0,1,-1,9.95822005437391,5.37972782582361
"1467",9,"Schuyler","Southern Tier",2017,2780,1,1,"COOP",0,0,0,0,0,0,0.54022986,"Schuyler","COOP",2017-01-01,0,476822,17913,2088405,7.6106246952419,19.4736842105263,7.66666666666667,0.0608837304011403,3207,0,0,0,0,0,0,9.95822005437391,5.37972782582361
"1468",9,"Schenectady","Capital District",2017,1638,1,1,"LEO",6,3.9,3,1.9,6,3.9,0.89370352,"Schenectady","LEO",2017-01-01,0.166666666666667,677365,154710,3253821,6.93917499866567,24.641440341776,4.73333333333333,0.0319050093699312,5289,0,1,-1,0,1,-1,9.95822005437391,8.89969631552855
"1469",9,"Rockland","Mid-Hudson",2017,495,1,9,"EMS",9,2.8,5,1.5,4,1.2,0.78576583,"Rockland","EMS",2017-01-01,1,1580321,324622,6960297,7.56826420864895,19.2354418077266,4.5,0.0563496996063808,4670,0,0,0,0,1,-1,9.95822005437391,7.82482904634776
"1470",9,"Putnam","Mid-Hudson",2017,2773,1,0,"COOP",2,2,1,1,1,1,0.95548493,"Putnam","COOP",2017-01-01,0,1580321,98856,6960297,7.56826420864895,17.5847967284099,4.43333333333333,0.0943433004561226,4469,0,0,0,0,0,0,9.95822005437391,9.51492919157805
"1471",9,"Putnam","Mid-Hudson",2017,1633,1,2,"LEO",2,2,1,1,1,1,0.95548493,"Putnam","LEO",2017-01-01,1,1580321,98856,6960297,7.56826420864895,17.5847967284099,4.43333333333333,0.0943433004561226,4469,0,1,-1,0,1,-1,9.95822005437391,9.51492919157805
"1472",9,"Putnam","Mid-Hudson",2017,493,1,10,"EMS",2,2,1,1,1,1,0.95548493,"Putnam","EMS",2017-01-01,5,1580321,98856,6960297,7.56826420864895,17.5847967284099,4.43333333333333,0.0943433004561226,4469,0,0,0,0,1,-1,9.95822005437391,9.51492919157805
"1473",9,"Oswego","Central",2017,1631,1,1,"LEO",5,4.2,1,0.8,4,3.3,0.88989371,"Oswego","LEO",2017-01-01,0.2,577306,118427,943923,20.3867617732944,28.0663204155014,7.53333333333333,0.0436687960991266,4083,0,1,-1,0,1,-1,9.95822005437391,8.8617573891832
"1474",9,"Onondaga","Finger Lakes",2017,2767,1,50,"COOP",24,5.1,11,2.3,20,4.3,0.81182784,"Onondoga","COOP",2017-01-01,2.08333333333333,859817,461795,4998249,5.73412142265555,23.5930626485311,5.06666666666667,0.0386698069529158,4350,0,0,0,0,0,0,9.95822005437391,8.08436027698705
"1475",9,"Onondaga","Finger Lakes",2017,487,1,147,"EMS",24,5.1,11,2.3,20,4.3,0.81182784,"Onondoga","EMS",2017-01-01,6.125,859817,461795,4998249,5.73412142265555,23.5930626485311,5.06666666666667,0.0386698069529158,4350,0,0,0,0,1,-1,9.95822005437391,8.08436027698705
"1476",9,"Onondaga","Finger Lakes",2017,1627,1,18,"LEO",24,5.1,11,2.3,20,4.3,0.81182784,"Onondoga","LEO",2017-01-01,0.75,859817,461795,4998249,5.73412142265555,23.5930626485311,5.06666666666667,0.0386698069529158,4350,0,1,-1,0,1,-1,9.95822005437391,8.08436027698705
"1477",9,"Wyoming","Finger Lakes",2017,2792,1,0,"COOP",2,4.9,1,2.4,2,4.9,0.63218391,"Wyoming","COOP",2017-01-01,0,859817,40282,4998249,5.73412142265555,20.4517704517705,7.6,0.0273017286148824,3588,0,0,0,0,0,0,9.95822005437391,6.29542649061451
"1478",9,"Wyoming","Finger Lakes",2017,512,1,7,"EMS",2,4.9,1,2.4,2,4.9,0.63218391,"Wyoming","EMS",2017-01-01,3.5,859817,40282,4998249,5.73412142265555,20.4517704517705,7.6,0.0273017286148824,3588,0,0,0,0,1,-1,9.95822005437391,6.29542649061451
"1479",9,"Madison","Central",2017,1621,1,0,"LEO",0,0,0,0,0,0,0.84795219,"Madison","LEO",2017-01-01,0,577306,70942,943923,20.3867617732944,23.3404710920771,6.63333333333333,0.0297062125748503,3447,0,1,-1,0,1,-1,9.95822005437391,8.44409450360827
"1480",9,"Madison","Central",2017,2761,1,1,"COOP",0,0,0,0,0,0,0.84795219,"Madison","COOP",2017-01-01,0,577306,70942,943923,20.3867617732944,23.3404710920771,6.63333333333333,0.0297062125748503,3447,0,0,0,0,0,0,9.95822005437391,8.44409450360827
"1481",9,"Lewis","North Country",2017,479,1,5,"EMS",7,26,1,3.7,7,26,0.41509435,"Lewis","EMS",2017-01-01,0.714285714285714,310241,26605,1250832,8.26759042514636,21.6106014271152,9.03333333333333,0.0248930971288943,3410,0,0,0,0,1,-1,9.95822005437391,4.1336008806273
"1482",9,"Herkimer","Mohawk Valley",2017,1617,1,1,"LEO",4,6.3,3,4.8,3,4.8,0.60408163,"Herkimer","LEO",2017-01-01,0.25,408298,62163,1292595,10.5291551749259,23.5316407730201,6.93333333333333,0.0395033860045147,3195,0,1,-1,0,1,-1,9.95822005437391,6.01557780234488
"1483",9,"Greene","Capital District",2017,2755,1,0,"COOP",2,4.2,1,2.1,1,2.1,0.52835822,"Greene","COOP",2017-01-01,0,677365,47442,3253821,6.93917499866567,24.1538461538462,5.9,0.0322422028659736,3760,0,0,0,0,0,0,9.95822005437391,5.2615074222973
"1484",9,"Greene","Capital District",2017,475,1,16,"EMS",2,4.2,1,2.1,1,2.1,0.52835822,"Greene","EMS",2017-01-01,8,677365,47442,3253821,6.93917499866567,24.1538461538462,5.9,0.0322422028659736,3760,0,0,0,0,1,-1,9.95822005437391,5.2615074222973
"1485",9,"Greene","Capital District",2017,1615,1,1,"LEO",2,4.2,1,2.1,1,2.1,0.52835822,"Greene","LEO",2017-01-01,0.5,677365,47442,3253821,6.93917499866567,24.1538461538462,5.9,0.0322422028659736,3760,0,1,-1,0,1,-1,9.95822005437391,5.2615074222973
"1486",9,"Fulton","Mohawk Valley",2017,2753,1,1,"COOP",0,0,0,0,0,0,0.57627118,"Fulton","COOP",2017-01-01,0,408298,53802,1292595,10.5291551749259,31.6631578947368,6.66666666666667,0.0254144252936656,3106,0,0,0,0,0,0,9.95822005437391,5.73863522143372
"1487",9,"Dutchess","Mid-Hudson",2017,2749,1,5,"COOP",12,4.1,8,2.7,8,2.7,0.91276979,"Dutchess","COOP",2017-01-01,0.416666666666667,1580321,293545,6960297,7.56826420864895,22.0296407937704,4.56666666666667,0.047855754891771,4976,0,0,0,0,0,0,9.95822005437391,9.08956242780466
"1488",9,"Dutchess","Mid-Hudson",2017,1609,1,32,"LEO",12,4.1,8,2.7,8,2.7,0.91276979,"Dutchess","LEO",2017-01-01,2.66666666666667,1580321,293545,6960297,7.56826420864895,22.0296407937704,4.56666666666667,0.047855754891771,4976,0,1,-1,0,1,-1,9.95822005437391,9.08956242780466
"1489",9,"Dutchess","Mid-Hudson",2017,469,1,76,"EMS",12,4.1,8,2.7,8,2.7,0.91276979,"Dutchess","EMS",2017-01-01,6.33333333333333,1580321,293545,6960297,7.56826420864895,22.0296407937704,4.56666666666667,0.047855754891771,4976,0,0,0,0,1,-1,9.95822005437391,9.08956242780466
"1490",9,"Cortland","Central",2017,1607,1,1,"LEO",2,4.1,1,2.1,1,2.1,0.51662403,"Cortland","LEO",2017-01-01,0.5,577306,47815,943923,20.3867617732944,24.6368715083799,7.13333333333333,0.0252133436772692,3517,0,1,-1,0,1,-1,9.95822005437391,5.14465577611747
"1491",9,"Chemung","Southern Tier",2017,463,1,37,"EMS",1,1.1,0,0,1,1.1,0.83881426,"Chemung","EMS",2017-01-01,37,476822,84736,2088405,7.6106246952419,24.1612554112554,6.13333333333333,0.0353660647320141,3781,0,0,0,0,1,-1,9.95822005437391,8.35309698582681
"1492",9,"Chemung","Southern Tier",2017,1603,1,3,"LEO",1,1.1,0,0,1,1.1,0.83881426,"Chemung","LEO",2017-01-01,3,476822,84736,2088405,7.6106246952419,24.1612554112554,6.13333333333333,0.0353660647320141,3781,0,1,-1,0,1,-1,9.95822005437391,8.35309698582681
"1493",9,"Chemung","Southern Tier",2017,2743,1,4,"COOP",1,1.1,0,0,1,1.1,0.83881426,"Chemung","COOP",2017-01-01,4,476822,84736,2088405,7.6106246952419,24.1612554112554,6.13333333333333,0.0353660647320141,3781,0,0,0,0,0,0,9.95822005437391,8.35309698582681
"1494",9,"Cayuga","Central",2017,1601,1,4,"LEO",5,6.4,0,0,5,6.4,0.83111262,"Cayuga","LEO",2017-01-01,0.8,577306,77457,943923,20.3867617732944,25.5163647918653,6.1,0.0448079086963511,3660,0,1,-1,0,1,-1,9.95822005437391,8.27640235992724
"1495",9,"Broome","Southern Tier",2017,2739,1,42,"COOP",16,8.1,8,4.1,13,6.6,0.86030555,"Broome","COOP",2017-01-01,2.625,476822,193100,2088405,7.6106246952419,22.2604000490858,6.33333333333333,0.036386931454196,3789,0,0,0,0,0,0,9.95822005437391,8.56711198089917
"1496",9,"Albany","Capital District",2017,1597,1,5,"LEO",11,3.6,5,1.6,9,2.9,0.88514757,"Albany","LEO",2017-01-01,0.454545454545455,677365,307717,3253821,6.93917499866567,21.1880409126672,4.43333333333333,0.0306052478891184,4872,0,1,-1,0,1,-1,9.95822005437391,8.81449428265433
"1497",9,"Oneida","Mohawk Valley",2017,1626,1,3,"LEO",10,4.3,5,2.2,9,3.9,0.85031611,"Oneida","LEO",2017-01-01,0.3,408298,230011,1292595,10.5291551749259,24.2182514358647,5.6,0.0205971100324231,3695,0,1,-1,0,1,-1,9.95822005437391,8.46763493915921
"1498",9,"Monroe","Finger Lakes",2017,482,1,172,"EMS",37,4.9,13,1.7,35,4.7,0.87922639,"Monroe","EMS",2017-01-01,4.64864864864865,859817,742724,4998249,5.73412142265555,24.0976611376688,5.16666666666667,0.0336440365876721,4135,0,0,0,0,1,-1,9.95822005437391,8.75552986923277
"1499",9,"Monroe","Finger Lakes",2017,2762,1,77,"COOP",37,4.9,13,1.7,35,4.7,0.87922639,"Monroe","COOP",2017-01-01,2.08108108108108,859817,742724,4998249,5.73412142265555,24.0976611376688,5.16666666666667,0.0336440365876721,4135,0,0,0,0,0,0,9.95822005437391,8.75552986923277
"1500",9,"Monroe","Finger Lakes",2017,1622,1,6,"LEO",37,4.9,13,1.7,35,4.7,0.87922639,"Monroe","LEO",2017-01-01,0.162162162162162,859817,742724,4998249,5.73412142265555,24.0976611376688,5.16666666666667,0.0336440365876721,4135,0,1,-1,0,1,-1,9.95822005437391,8.75552986923277
"1501",9,"Livingston","Finger Lakes",2017,1620,1,0,"LEO",4,6.2,1,1.5,4,6.2,0.87968254,"Livingston","LEO",2017-01-01,0,859817,63483,4998249,5.73412142265555,24.1035856573705,5.93333333333333,0.0490471414242728,3358,0,1,-1,0,1,-1,9.95822005437391,8.76007231131058
